FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
1/2/2018,ExpressJet Airlines Inc.,GPT,ATL,FALSE,FALSE,1035,1039,4,4,1258,0,52,83,79,352,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5320,EV,20366,EV,N391CA,5320,11973,1197302,31973,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1000-1059,18,1057,1249,9,1258,0,0,0,1200-1259,2,0
1/2/2018,ExpressJet Airlines Inc.,GRK,ATL,FALSE,FALSE,620,613,0,-7,932,0,105,135,139,803,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5324,EV,20366,EV,N741EV,5324,11982,1198202,31982,"Killeen, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,30,643,928,4,935,-3,0,-1,0900-0959,4,0
1/2/2018,ExpressJet Airlines Inc.,EYW,ATL,FALSE,FALSE,702,647,0,-15,856,0,94,123,129,646,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5331,EV,20366,EV,N738EV,5331,11624,1162402,31624,"Key West, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,25,712,846,10,905,-9,0,-1,0900-0959,3,0
1/2/2018,ExpressJet Airlines Inc.,EVV,ATL,FALSE,FALSE,1753,1958,125,125,2214,104,52,97,76,350,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5342,EV,20366,EV,N730EV,5342,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,8,1700-1759,16,2014,2206,8,2030,104,1,6,2000-2059,2,0
1/2/2018,ExpressJet Airlines Inc.,HSV,ATL,FALSE,FALSE,1428,1504,36,36,1700,25,30,67,56,151,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5343,EV,20366,EV,N146PQ,5343,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,2,1400-1459,19,1523,1653,7,1635,25,1,1,1600-1659,1,0
1/2/2018,ExpressJet Airlines Inc.,JAN,ATL,FALSE,FALSE,921,1018,57,57,1225,43,48,81,67,341,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5348,EV,20366,EV,N760EV,5348,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,28,Mississippi,53,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,3,0900-0959,12,1030,1218,7,1142,43,1,2,1100-1159,2,0
1/2/2018,ExpressJet Airlines Inc.,MLI,ATL,TRUE,FALSE,1120,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,633,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5352,EV,20366,EV,N676CA,5352,13367,1336705,33367,"Moline, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,NULL,NULL,1100-1159,NULL,NULL,NULL,NULL,1417,NULL,NULL,NULL,1400-1459,3,0
1/2/2018,ExpressJet Airlines Inc.,GPT,ATL,FALSE,FALSE,1355,1400,5,5,1617,0,53,83,77,352,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5370,EV,20366,EV,N738EV,5370,11973,1197302,31973,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1300-1359,15,1415,1608,9,1618,-1,0,-1,1600-1659,2,0
1/2/2018,ExpressJet Airlines Inc.,BMI,ATL,FALSE,FALSE,1719,1713,0,-6,1949,0,78,109,96,533,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5387,EV,20366,EV,N751EV,5387,10685,1068502,30685,"Bloomington/Normal, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1700-1759,9,1722,1940,9,2008,-19,0,-2,2000-2059,3,0
1/2/2018,ExpressJet Airlines Inc.,HPN,ATL,FALSE,FALSE,705,702,0,-3,916,0,114,163,134,780,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5398,EV,20366,EV,N538CA,5398,12197,1219702,31703,"White Plains, NY",NY,36,New York,22,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,11,713,907,9,948,-32,0,-2,0900-0959,4,0
1/2/2018,ExpressJet Airlines Inc.,SDF,ATL,FALSE,FALSE,700,728,28,28,858,20,56,98,90,321,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5400,EV,20366,EV,N607LR,5400,14730,1473003,33044,"Louisville, KY",KY,21,Kentucky,52,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,0700-0759,24,752,848,10,838,20,1,1,0800-0859,2,0
1/2/2018,ExpressJet Airlines Inc.,BHM,ATL,FALSE,FALSE,1317,1505,108,108,1722,123,34,62,77,134,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5402,EV,20366,EV,N755EV,5402,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,7,1300-1359,37,1542,1716,6,1519,123,1,8,1500-1559,1,0
1/2/2018,ExpressJet Airlines Inc.,HPN,ATL,FALSE,FALSE,1729,2121,232,232,2335,206,111,160,134,780,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5410,EV,20366,EV,N691CA,5410,12197,1219702,31703,"White Plains, NY",NY,36,New York,22,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,12,1700-1759,16,2137,2328,7,2009,206,1,12,2000-2059,4,0
1/2/2018,ExpressJet Airlines Inc.,EVV,ATL,FALSE,FALSE,600,702,62,62,920,50,56,90,78,350,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5415,EV,20366,EV,N153PQ,5415,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,4,0600-0659,16,718,914,6,830,50,1,3,0800-0859,2,0
1/2/2018,Frontier Airlines Inc.,LAS,ATL,FALSE,FALSE,40,103,23,23,737,12,193,225,214,1747,2018,1,1,2,2,F9,F9,20436,F9,1456,F9,20436,F9,N227FR,1456,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,0001-0559,14,117,730,7,725,12,0,0,0700-0759,7,0
1/2/2018,Frontier Airlines Inc.,SAT,ATL,FALSE,FALSE,1050,1046,0,-4,1351,0,107,150,125,874,2018,1,1,2,2,F9,F9,20436,F9,1442,F9,20436,F9,N949FR,1442,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1000-1059,10,1056,1343,8,1420,-29,0,-2,1400-1459,4,0
1/2/2018,Frontier Airlines Inc.,MIA,ATL,FALSE,FALSE,1440,1621,101,101,1817,89,85,128,116,594,2018,1,1,2,2,F9,F9,20436,F9,1445,F9,20436,F9,N941FR,1445,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,6,1400-1459,16,1637,1802,15,1648,89,1,5,1600-1659,3,0
1/2/2018,Spirit Air Lines,FLL,ATL,FALSE,FALSE,1705,1759,54,54,1956,49,85,122,117,581,2018,1,1,2,2,NK,NK,20416,NK,600,NK,20416,NK,N535NK,600,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,3,1700-1759,18,1817,1942,14,1907,49,1,3,1900-1959,3,0
1/2/2018,Spirit Air Lines,LAS,ATL,FALSE,FALSE,1343,1338,0,-5,2038,2,192,233,240,1747,2018,1,1,2,2,NK,NK,20416,NK,806,NK,20416,NK,N636NK,806,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1300-1359,39,1417,2029,9,2036,2,0,0,2000-2059,7,0
1/2/2018,Spirit Air Lines,PHL,ATL,FALSE,FALSE,700,657,0,-3,855,0,97,142,118,666,2018,1,1,2,2,NK,NK,20416,NK,877,NK,20416,NK,N514NK,877,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,16,713,850,5,922,-27,0,-2,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,MEM,ATL,FALSE,FALSE,1205,1201,0,-4,1409,0,49,88,68,332,2018,1,1,2,2,DL,DL,19790,DL,920,DL,19790,DL,N970DL,920,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1200-1259,10,1211,1400,9,1433,-24,0,-2,1400-1459,2,0
1/2/2018,Delta Air Lines Inc.,MIA,ATL,FALSE,FALSE,1325,1321,0,-4,1527,1,88,121,126,594,2018,1,1,2,2,DL,DL,19790,DL,940,DL,19790,DL,N344NW,940,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1300-1359,28,1349,1517,10,1526,1,0,0,1500-1559,3,0
1/2/2018,Delta Air Lines Inc.,MCI,ATL,FALSE,FALSE,600,606,6,6,856,0,86,125,110,692,2018,1,1,2,2,DL,DL,19790,DL,941,DL,19790,DL,N851DN,941,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,19,625,851,5,905,-9,0,-1,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,DTW,ATL,FALSE,FALSE,1900,1901,1,1,2101,0,90,139,120,594,2018,1,1,2,2,DL,DL,19790,DL,951,DL,19790,DL,N857DZ,951,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1900-1959,19,1920,2050,11,2119,-18,0,-2,2100-2159,3,0
1/2/2018,Delta Air Lines Inc.,ORD,ATL,FALSE,FALSE,600,609,9,9,911,6,82,125,122,606,2018,1,1,2,2,DL,DL,19790,DL,977,DL,19790,DL,N938DL,977,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,32,641,903,8,905,6,0,0,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,HSV,ATL,FALSE,FALSE,1640,1635,0,-5,1826,0,30,68,51,151,2018,1,1,2,2,DL,DL,19790,DL,982,DL,19790,DL,N904DA,982,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1600-1659,15,1650,1820,6,1848,-22,0,-2,1800-1859,1,0
1/2/2018,Delta Air Lines Inc.,MKE,ATL,FALSE,FALSE,1540,1533,0,-7,1824,0,93,132,111,669,2018,1,1,2,2,DL,DL,19790,DL,1052,DL,19790,DL,N998AT,1052,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1500-1559,10,1543,1816,8,1852,-28,0,-2,1800-1859,3,0
1/2/2018,Southwest Airlines Co.,MSP,ATL,FALSE,FALSE,1615,1659,44,44,2057,72,118,150,178,907,2018,1,1,2,2,WN,WN,19393,WN,1207,WN,19393,WN,N8523W,1207,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,2,1600-1659,29,1728,2026,31,1945,72,1,4,1900-1959,4,0
1/2/2018,Southwest Airlines Co.,MSP,ATL,FALSE,FALSE,545,545,0,0,856,0,113,150,131,907,2018,1,1,2,2,WN,WN,19393,WN,2368,WN,19393,WN,N8681M,2368,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0001-0559,12,557,850,6,915,-19,0,-2,0900-0959,4,0
1/2/2018,Southwest Airlines Co.,MSP,BNA,FALSE,FALSE,535,532,0,-3,734,0,89,125,122,695,2018,1,1,2,2,WN,WN,19393,WN,3479,WN,19393,WN,N7874B,3479,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0,-1,0001-0559,16,548,717,17,740,-6,0,-1,0700-0759,3,0
1/2/2018,Southwest Airlines Co.,MSP,BWI,FALSE,FALSE,640,639,0,-1,957,0,122,140,138,936,2018,1,1,2,2,WN,WN,19393,WN,6771,WN,19393,WN,N8613K,6771,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,-1,0600-0659,13,652,954,3,1000,-3,0,-1,1000-1059,4,0
1/2/2018,Southwest Airlines Co.,MSP,DEN,FALSE,FALSE,1035,1043,8,8,1130,0,90,135,107,680,2018,1,1,2,2,WN,WN,19393,WN,3168,WN,19393,WN,N218WN,3168,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0,0,1000-1059,12,1055,1125,5,1150,-20,0,-2,1100-1159,3,0
1/2/2018,Southwest Airlines Co.,MSP,DEN,FALSE,FALSE,605,603,0,-2,647,0,85,130,104,680,2018,1,1,2,2,WN,WN,19393,WN,5290,WN,19393,WN,N8712L,5290,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0,-1,0600-0659,13,616,641,6,715,-28,0,-2,0700-0759,3,0
1/2/2018,Southwest Airlines Co.,MSP,DEN,FALSE,FALSE,2255,2248,0,-7,2327,0,87,140,99,680,2018,1,1,2,2,WN,WN,19393,WN,5370,WN,19393,WN,N8548P,5370,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0,-1,2200-2259,9,2257,2324,3,15,-48,0,-2,0001-0559,3,0
1/2/2018,Southwest Airlines Co.,MSP,DEN,FALSE,FALSE,1230,1248,18,18,1334,0,92,130,106,680,2018,1,1,2,2,WN,WN,19393,WN,5441,WN,19393,WN,N8688J,5441,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,1,1,1200-1259,9,1257,1329,5,1340,-6,0,-1,1300-1359,3,0
1/2/2018,Southwest Airlines Co.,MSP,DEN,FALSE,FALSE,2040,2040,0,0,2159,0,95,140,139,680,2018,1,1,2,2,WN,WN,19393,WN,5847,WN,19393,WN,N7856A,5847,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0,0,2000-2059,38,2118,2153,6,2200,-1,0,-1,2200-2259,3,0
1/2/2018,Southwest Airlines Co.,MSP,MCI,FALSE,FALSE,735,737,2,2,848,0,59,90,71,393,2018,1,1,2,2,WN,WN,19393,WN,5723,WN,19393,WN,N231WN,5723,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,0,0,0700-0759,10,747,846,2,905,-17,0,-2,0900-0959,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,635,635,0,0,804,0,63,90,89,349,2018,1,1,2,2,WN,WN,19393,WN,2867,WN,19393,WN,N925WN,2867,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0,0,0600-0659,19,654,757,7,805,-1,0,-1,0800-0859,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,1950,1945,0,-5,2150,30,64,90,125,349,2018,1,1,2,2,WN,WN,19393,WN,4960,WN,19393,WN,N282WN,4960,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0,-1,1900-1959,56,2041,2145,5,2120,30,1,2,2100-2159,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,1800,1817,17,17,2033,58,68,95,136,349,2018,1,1,2,2,WN,WN,19393,WN,6628,WN,19393,WN,N7815L,6628,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,1,1,1800-1859,49,1906,2014,19,1935,58,1,3,1900-1959,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,935,937,2,2,1058,0,67,90,81,349,2018,1,1,2,2,WN,WN,19393,WN,6630,WN,19393,WN,N8630B,6630,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0,0,0900-0959,10,947,1054,4,1105,-7,0,-1,1100-1159,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,1105,1122,17,17,1240,5,63,90,78,349,2018,1,1,2,2,WN,WN,19393,WN,6669,WN,19393,WN,N8672F,6669,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,1,1,1100-1159,10,1132,1235,5,1235,5,0,0,1200-1259,2,0
1/2/2018,Southwest Airlines Co.,MSP,MDW,FALSE,FALSE,1405,1410,5,5,1533,3,69,85,83,349,2018,1,1,2,2,WN,WN,19393,WN,6753,WN,19393,WN,N228WN,6753,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0,0,1400-1459,10,1420,1529,4,1530,3,0,0,1500-1559,2,0
1/2/2018,Southwest Airlines Co.,MSP,PHX,FALSE,FALSE,1750,1753,3,3,2018,0,167,215,205,1276,2018,1,1,2,2,WN,WN,19393,WN,4971,WN,19393,WN,N428WN,4971,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0,0,1700-1759,33,1826,2013,5,2025,-7,0,-1,2000-2059,6,0
1/2/2018,Southwest Airlines Co.,MSP,STL,FALSE,FALSE,1730,1756,26,26,1950,55,65,85,114,448,2018,1,1,2,2,WN,WN,19393,WN,5352,WN,19393,WN,N8621A,5352,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,1,1,1700-1759,45,1841,1946,4,1855,55,1,3,1800-1859,2,0
1/2/2018,Southwest Airlines Co.,MSP,STL,FALSE,FALSE,540,535,0,-5,654,0,63,85,79,448,2018,1,1,2,2,WN,WN,19393,WN,6772,WN,19393,WN,N7715E,6772,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0,-1,0001-0559,11,546,649,5,705,-11,0,-1,0700-0759,2,0
1/2/2018,Southwest Airlines Co.,MSY,ATL,FALSE,FALSE,500,505,5,5,719,0,61,85,74,425,2018,1,1,2,2,WN,WN,19393,WN,3168,WN,19393,WN,N218WN,3168,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0001-0559,6,511,712,7,725,-6,0,-1,0700-0759,2,0
1/2/2018,Southwest Airlines Co.,MSY,ATL,FALSE,FALSE,2105,2118,13,13,2328,0,56,85,70,425,2018,1,1,2,2,WN,WN,19393,WN,5755,WN,19393,WN,N704SW,5755,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,2100-2159,10,2128,2324,4,2330,-2,0,-1,2300-2359,2,0
1/2/2018,Southwest Airlines Co.,MSY,ATL,FALSE,FALSE,1540,1729,109,109,1937,92,56,85,68,425,2018,1,1,2,2,WN,WN,19393,WN,6688,WN,19393,WN,N930WN,6688,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,7,1500-1559,6,1735,1931,6,1805,92,1,6,1800-1859,2,0
1/2/2018,Southwest Airlines Co.,MSY,ATL,FALSE,FALSE,745,743,0,-2,1011,1,70,85,88,425,2018,1,1,2,2,WN,WN,19393,WN,6711,WN,19393,WN,N7824A,6711,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,11,754,1004,7,1010,1,0,0,1000-1059,2,0
1/2/2018,Southwest Airlines Co.,MSY,AUS,FALSE,FALSE,1155,1207,12,12,1333,8,74,90,86,444,2018,1,1,2,2,WN,WN,19393,WN,5231,WN,19393,WN,N790SW,5231,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0,0,1100-1159,7,1214,1328,5,1325,8,0,0,1300-1359,2,0
1/2/2018,Southwest Airlines Co.,MSY,AUS,FALSE,FALSE,815,815,0,0,939,0,72,90,84,444,2018,1,1,2,2,WN,WN,19393,WN,5927,WN,19393,WN,N7813P,5927,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0,0,0800-0859,6,821,933,6,945,-6,0,-1,0900-0959,2,0
1/2/2018,Southwest Airlines Co.,MSY,AUS,FALSE,FALSE,2115,2303,108,108,27,97,75,95,84,444,2018,1,1,2,2,WN,WN,19393,WN,6998,WN,19393,WN,N7818L,6998,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1,7,2100-2159,6,2309,24,3,2250,97,1,6,2200-2259,2,0
1/2/2018,Southwest Airlines Co.,MSY,BNA,FALSE,FALSE,705,701,0,-4,821,0,67,85,80,471,2018,1,1,2,2,WN,WN,19393,WN,5002,WN,19393,WN,N767SW,5002,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0,-1,0700-0759,8,709,816,5,830,-9,0,-1,0800-0859,2,0
1/2/2018,Southwest Airlines Co.,MSY,BNA,FALSE,FALSE,1040,1049,9,9,1206,1,66,85,77,471,2018,1,1,2,2,WN,WN,19393,WN,5137,WN,19393,WN,N243WN,5137,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0,0,1000-1059,7,1056,1202,4,1205,1,0,0,1200-1259,2,0
1/2/2018,Southwest Airlines Co.,MSY,BNA,FALSE,FALSE,1550,1552,2,2,1707,0,64,85,75,471,2018,1,1,2,2,WN,WN,19393,WN,5847,WN,19393,WN,N7856A,5847,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0,0,1500-1559,6,1558,1702,5,1715,-8,0,-1,1700-1759,2,0
1/2/2018,Southwest Airlines Co.,MSY,BNA,FALSE,FALSE,2030,2034,4,4,2149,0,64,85,75,471,2018,1,1,2,2,WN,WN,19393,WN,6694,WN,19393,WN,N946WN,6694,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0,0,2000-2059,8,2042,2146,3,2155,-6,0,-1,2100-2159,2,0
1/2/2018,Southwest Airlines Co.,MSY,BWI,FALSE,FALSE,820,825,5,5,1134,0,121,145,129,998,2018,1,1,2,2,WN,WN,19393,WN,978,WN,19393,WN,N493WN,978,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,0,0800-0859,6,831,1132,2,1145,-11,0,-1,1100-1159,4,0
1/2/2018,Southwest Airlines Co.,MSY,BWI,FALSE,FALSE,1850,1950,60,60,2301,46,119,145,131,998,2018,1,1,2,2,WN,WN,19393,WN,5079,WN,19393,WN,N8601C,5079,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1,4,1800-1859,6,1956,2255,6,2215,46,1,3,2200-2259,4,0
1/2/2018,Southwest Airlines Co.,MSY,BWI,FALSE,FALSE,1615,1614,0,-1,1927,0,119,140,133,998,2018,1,1,2,2,WN,WN,19393,WN,5297,WN,19393,WN,N8317M,5297,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,-1,1600-1659,6,1620,1919,8,1935,-8,0,-1,1900-1959,4,0
1/2/2018,Southwest Airlines Co.,MSY,BWI,FALSE,FALSE,550,550,0,0,902,0,120,145,132,998,2018,1,1,2,2,WN,WN,19393,WN,6587,WN,19393,WN,N936WN,6587,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,0,0001-0559,8,558,858,4,915,-13,0,-1,0900-0959,4,0
1/2/2018,Southwest Airlines Co.,MSY,DAL,FALSE,FALSE,810,814,4,4,933,0,68,90,79,436,2018,1,1,2,2,WN,WN,19393,WN,722,WN,19393,WN,N216WR,722,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,11259,1125903,30194,"Dallas, TX",TX,48,Texas,74,0,0,0800-0859,8,822,930,3,940,-7,0,-1,0900-0959,2,0
1/2/2018,Southwest Airlines Co.,MSY,DAL,FALSE,FALSE,2010,2019,9,9,2206,31,70,85,107,436,2018,1,1,2,2,WN,WN,19393,WN,945,WN,19393,WN,N424WN,945,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,11259,1125903,30194,"Dallas, TX",TX,48,Texas,74,0,0,2000-2059,7,2026,2136,30,2135,31,1,2,2100-2159,2,0
1/2/2018,Southwest Airlines Co.,MSY,DAL,FALSE,FALSE,2135,2212,37,37,2329,24,69,90,77,436,2018,1,1,2,2,WN,WN,19393,WN,4967,WN,19393,WN,N236WN,4967,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,11259,1125903,30194,"Dallas, TX",TX,48,Texas,74,1,2,2100-2159,6,2218,2327,2,2305,24,1,1,2300-2359,2,0
